order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,month,total_spend,total_orders,segment
a4680fb98fd4f2ef703c815a43e4811f,637b8737cdd1775414a9749edd44ee7b,delivered,2018-07-03 09:38:53,2018-07-05 16:40:16,2018-07-03 15:01:00,2018-07-09 12:28:44,2018-07-24 00:00:00,f402054c82924c3b0529d70f344f7d99,29303,cachoeiro de itapemirim,ES,1,credit_card,2,48.21,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-05 10:30:51,29.9,18.31,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0,135c604cdad861833624140eb403397b,5,Ótimo produto,"Era o que esperava, portanto gostei muito! Super indico! Chegou bem rápido. ",2018-07-10 00:00:00,2018-07-10 18:41:37,2018-07,48.21,1,Low
ce101c122a22608be5d6ba81b4a08080,440e4758b251e98b20be22c8ad51ef8d,delivered,2018-07-25 09:01:55,2018-07-25 09:10:13,2018-07-27 14:47:00,2018-08-08 15:42:14,2018-08-13 00:00:00,c672f1b40baa68d1f025887a4800a7ac,25230,duque de caxias,RJ,1,credit_card,2,48.21,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-30 09:10:13,29.9,18.31,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0,c06ad8677f8bf5afc9d46603abf67966,4,Boa,Preciso receber meu produto!,2018-08-09 00:00:00,2018-08-09 19:22:10,2018-07,48.21,1,Low
2c4d1806b435310226780e966c46b985,568b83eeb64ba07933eea074009ee7b1,delivered,2018-05-05 02:17:50,2018-05-08 04:16:06,2018-05-08 13:08:00,2018-05-10 16:52:35,2018-05-22 00:00:00,8bf31cb37e165cfa7859792cd6390204,5318,sao paulo,SP,1,boleto,1,37.61,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-14 04:15:36,29.9,7.71,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0,933ee6204e6fa2759e4bdbb41e11aa26,5,Muito satisfeita!!!!,"O produto chegou suuuper rápido, super bem embalado. Adorei!!! Certamente comprarei mais vezes!!!",2018-05-11 00:00:00,2018-05-11 20:34:37,2018-05,37.61,1,Low
ffa93f1bd7c0039af32324fa5d3cf1e6,6a6db33845bd12ddaa6a5a400bde9af1,delivered,2018-04-28 18:58:32,2018-04-28 19:11:04,2018-05-04 15:05:00,2018-05-08 16:25:49,2018-05-17 00:00:00,fdb9d8b9bd90631303587a1f43a631a8,12929,braganca paulista,SP,1,credit_card,1,37.61,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-04 19:11:04,29.9,7.71,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0,650b166de480d4c326751c1efa14a232,5,Muito bom,"Produto de boa qualidade, ótima costura, superou minhas expectativas. ",2018-05-09 00:00:00,2018-05-12 17:53:24,2018-04,37.61,1,Low
4d288f2f1f3b59a97c364a2bf728b912,6e875338f7a2933dcabb08b9404c3f72,delivered,2018-06-14 14:54:38,2018-06-14 15:20:49,2018-06-15 13:35:00,2018-06-18 12:17:37,2018-07-04 00:00:00,83be9597caaf2ff1ad90bace79385397,4078,sao paulo,SP,1,credit_card,4,108.34,2,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-18 15:20:49,29.9,11.72,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0,832aa4641a1efc9c46fc7c883601f960,3,Pendente entrega,Nao chegou o cobertor,2018-06-19 00:00:00,2018-06-21 10:18:18,2018-06,216.68,1,Medium
4d288f2f1f3b59a97c364a2bf728b912,6e875338f7a2933dcabb08b9404c3f72,delivered,2018-06-14 14:54:38,2018-06-14 15:20:49,2018-06-15 13:35:00,2018-06-18 12:17:37,2018-07-04 00:00:00,83be9597caaf2ff1ad90bace79385397,4078,sao paulo,SP,1,credit_card,4,108.34,1,3c883b9d3fd2d0ce448d4136349dc0a4,b39d7fe263ef469605dbb32608aee0af,2018-06-25 15:20:49,55.0,11.72,cama_mesa_banho,49.0,153.0,1.0,550.0,23.0,15.0,23.0,832aa4641a1efc9c46fc7c883601f960,3,Pendente entrega,Nao chegou o cobertor,2018-06-19 00:00:00,2018-06-21 10:18:18,2018-06,216.68,1,Medium
9b1648c7cc0c6b1ff9b380903bb559be,2fec052eee9bd6a5fc6dc32b34af0032,delivered,2018-08-01 22:15:19,2018-08-01 22:30:13,2018-08-03 16:10:00,2018-08-07 22:38:29,2018-08-13 00:00:00,bd8044f728d1cd66cb3ecc0e3a73c195,37468,pouso alto,MG,1,credit_card,1,53.52,1,115e606ac8059e4cfa1c6c3310fb365c,1838dd9b8977065acf51d95e0053ea7a,2018-08-05 22:30:13,39.9,13.62,informatica_acessorios,57.0,1525.0,4.0,285.0,17.0,10.0,13.0,71b6617ad10ae28b57c73847913d733e,5,Ótimo ,Excelente produto. Chegou antes do prazo. Recomendo! Parabéns! ?,2018-08-08 00:00:00,2018-08-13 01:14:48,2018-08,53.52,1,Low
a17a8c999619b6b4a7aec9d534cd56f2,c92a01ce2c9436e5473dba82a852c409,delivered,2018-05-16 14:45:27,2018-05-16 15:17:54,2018-05-17 14:38:00,2018-06-04 17:48:57,2018-06-14 00:00:00,70b038f999b07ddfd4e36081d4adee6d,20241,rio de janeiro,RJ,1,credit_card,1,55.13,1,115e606ac8059e4cfa1c6c3310fb365c,1838dd9b8977065acf51d95e0053ea7a,2018-05-18 15:17:54,39.9,15.23,informatica_acessorios,57.0,1525.0,4.0,285.0,17.0,10.0,13.0,871f10efee03617de5efc5cc58f54770,3,Falta de cabo,"O carregador veio sem o cabo de energia.
Quanto a entrega, ok",2018-06-05 00:00:00,2018-06-07 21:55:16,2018-05,55.13,1,Low
a12362add53762f2cdf644889917fea4,7f9a25e3e3f8323eaf21a6c4e09a29ec,delivered,2018-06-06 20:52:01,2018-06-08 03:13:36,2018-06-08 15:48:00,2018-06-16 00:14:37,2018-07-17 00:00:00,611fe38d3860caa312a7e702f2b8f97c,19880,candido mota,SP,1,boleto,1,58.13,1,115e606ac8059e4cfa1c6c3310fb365c,1838dd9b8977065acf51d95e0053ea7a,2018-06-18 03:13:36,39.9,18.23,informatica_acessorios,57.0,1525.0,4.0,285.0,17.0,10.0,13.0,2f977ca1eccaa8f8fc38dc056e57d7fd,1,Meu produto veio errado,"O pacote até chegou, mas quando fomos abrir para conferir e usufruir do mesmo nos deparamos com outro produto totalmente diferente sem nenhuma característica do que realmente pedimos! Oque devo fazer?",2018-06-17 00:00:00,2018-06-17 12:22:35,2018-06,58.13,1,Low
90084fb270986d4c0fc78715cc46840e,fcfa6b64765235e944c28d83f99ee9dd,delivered,2018-05-01 12:45:11,2018-05-01 13:36:11,2018-05-07 08:12:00,2018-05-09 18:19:26,2018-05-30 00:00:00,af9665a7a1cf3fb1ae02dd83e8c54c8d,14440,sao jose da bela vista,SP,1,credit_card,2,125.48,2,9d32095f76b97762307e86cfc18dd7a0,391fc6631aebcf3004804e51b40bcf1e,2018-05-10 13:30:40,49.95,12.79,cama_mesa_banho,38.0,213.0,2.0,400.0,25.0,9.0,19.0,19f6321cbf60de44e1e01b84ea3fd6f1,3,Bom ,Bom ,2018-05-10 00:00:00,2018-05-10 23:47:00,2018-05,250.96,1,Medium
90084fb270986d4c0fc78715cc46840e,fcfa6b64765235e944c28d83f99ee9dd,delivered,2018-05-01 12:45:11,2018-05-01 13:36:11,2018-05-07 08:12:00,2018-05-09 18:19:26,2018-05-30 00:00:00,af9665a7a1cf3fb1ae02dd83e8c54c8d,14440,sao jose da bela vista,SP,1,credit_card,2,125.48,1,8ced2631a18d2e0814557875b3bb907b,391fc6631aebcf3004804e51b40bcf1e,2018-05-10 13:30:40,49.95,12.79,cama_mesa_banho,37.0,167.0,2.0,450.0,25.0,9.0,19.0,19f6321cbf60de44e1e01b84ea3fd6f1,3,Bom ,Bom ,2018-05-10 00:00:00,2018-05-10 23:47:00,2018-05,250.96,1,Medium
e08de031276032b05881e30eac0860c9,6e8c1982f98054e1b60a4a3ecfec3fdf,delivered,2018-07-28 13:11:23,2018-07-28 14:30:29,2018-07-31 13:45:00,2018-08-07 18:22:03,2018-09-04 00:00:00,ad155bc0931cb6bab63d4ff2515c3159,23017,rio de janeiro,RJ,1,credit_card,2,68.4,1,9d32095f76b97762307e86cfc18dd7a0,391fc6631aebcf3004804e51b40bcf1e,2018-08-07 13:35:24,49.95,18.45,cama_mesa_banho,38.0,213.0,2.0,400.0,25.0,9.0,19.0,9d7ddeb32091183368bc12881b358d9d,4,Recomendo,Estou satisfeita,2018-08-08 00:00:00,2018-08-09 11:31:36,2018-07,68.4,1,Low
f750e148543e798460383fda407de8be,c7432c6d237ffd6aa36a007b4237ec38,delivered,2018-06-03 23:55:46,2018-06-04 00:10:23,2018-06-05 07:24:00,2018-06-06 20:47:35,2018-06-20 00:00:00,9a897ea48bf988012c00b802f1104a92,2971,sao paulo,SP,1,credit_card,1,124.5,1,0e2d365a247d105fefc31b17ab8706d9,1c40343cc5d18c2d8248ac2f3366de34,2018-06-08 00:10:23,116.5,8.0,perfumaria,35.0,503.0,1.0,430.0,21.0,11.0,17.0,336956f377feef5ec84bdb3518dd51bf,5,Recomendo,"Ola Boa noite. Abri a encomenda Mt ansiosa pq amo este perfume... Mais qd abri vi que veio o perfume errado. Eu pedi errado, sem perceber. O q quero é o azul, nao o roxo. Posso trocar, por favor ! 🙏 ",2018-06-07 00:00:00,2018-06-19 01:30:47,2018-06,124.5,1,Medium
10680478e22d29ed34e872b89144ccda,bc70e8fd63f5af6fc034171eb6dd238d,delivered,2018-05-14 21:36:43,2018-05-15 08:52:56,2018-05-18 12:45:00,2018-06-01 17:42:07,2018-05-30 00:00:00,15283016d137eb24d23f37fa5991c82e,4425,sao paulo,SP,1,credit_card,5,133.1,1,0e2d365a247d105fefc31b17ab8706d9,ef0ace09169ac090589d85746e3e036f,2018-05-18 08:52:56,117.4,15.7,perfumaria,35.0,503.0,1.0,430.0,21.0,11.0,17.0,1b506d62556a1abdeb044d22448b432a,5,Muito bom ,Muito bom produto..so atrasou por fato da greve dos caminhoneiros..,2018-06-02 00:00:00,2018-06-04 21:05:30,2018-05,133.1,1,Medium
34280c3bc1c50403f0f1d4b272565256,5404fb64ba67daea8fbe839265bbca6e,delivered,2018-07-04 20:57:27,2018-07-05 16:23:07,2018-07-05 14:45:00,2018-07-11 14:54:45,2018-07-27 00:00:00,2643858438fea5b8d93a717648816662,76420,niquelandia,GO,1,credit_card,6,155.06,1,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,2018-07-08 21:31:47,132.2,22.86,perfumaria,35.0,503.0,1.0,430.0,21.0,11.0,17.0,e203d589007409e506b8ac99b998b36d,5,Ótima compra e entrega pe,"
",2018-07-12 00:00:00,2018-07-16 23:35:37,2018-07,155.06,1,Medium
88ee50871d29b82810c4a8bac33aa004,53aeae0670660794fb7cccbb841ed823,delivered,2018-06-19 16:37:38,2018-06-19 17:04:54,2018-06-22 16:21:00,2018-06-29 19:14:37,2018-07-18 00:00:00,b61616cdec52a901be1862d0b7f25a5c,87301,campo mourao,PR,1,credit_card,4,137.41,1,0e2d365a247d105fefc31b17ab8706d9,ef0ace09169ac090589d85746e3e036f,2018-06-25 17:04:54,117.4,20.01,perfumaria,35.0,503.0,1.0,430.0,21.0,11.0,17.0,c1ff2b179d25792119b27eb1608057ab,5,Super recomendo,Produto maravilhoso!! entrega antes do prazo.,2018-06-30 00:00:00,2018-07-11 12:48:11,2018-06,137.41,1,Medium
ca5b8e79b5bbdba8ba16a07bc8d2ca61,7a2bb71483b10a964f33808a1df0bf41,delivered,2018-06-11 13:22:19,2018-06-11 13:39:07,2018-06-12 14:59:00,2018-06-21 12:33:01,2018-06-28 00:00:00,03658676f008d0d0f8b826340eae3dba,8344,sao paulo,SP,1,credit_card,2,133.71,1,0e2d365a247d105fefc31b17ab8706d9,289cdb325fb7e7f891c38608bf9e0962,2018-06-13 13:32:53,118.0,15.71,perfumaria,35.0,503.0,1.0,430.0,21.0,11.0,17.0,0541cf9b41353270b1c44fc7ab25f00a,5,Ótimo,"Recomendo muito adorei , pois chegou até adiantado.",2018-06-22 00:00:00,2018-06-22 23:25:06,2018-06,133.71,1,Medium
8dbdb81783a3c754dc9441826510a36a,2d0c34b4b379c290f079d39df12304e2,delivered,2018-08-10 14:54:25,2018-08-10 15:10:27,2018-08-13 14:00:00,2018-08-17 20:51:49,2018-08-30 00:00:00,24a0683609e642fe0d86e5e2c97712f5,18190,aracoiaba da serra,SP,1,credit_card,2,117.2,1,1954739d84629e7323a4295812a3e0ec,7aa538dd6e114e503a2e6154ea352253,2018-08-16 15:10:27,102.9,14.3,portateis_cozinha_e_preparadores_de_alimentos,58.0,792.0,4.0,750.0,30.0,30.0,30.0,b5c740c823b348cfeb5edebc623e9c8a,4,Bom.,"Faltou a nota fiscal que não chegou com o produto ,e nao esta no email, que informa 
 que já foi emitida ,e não recebi de maneira nem uma , fico no aguardo ...",2018-08-18 00:00:00,2018-08-19 02:00:30,2018-08,117.2,1,Medium
b23fef1fa296cd791a57b465a3dc3827,ddd6194380aba67e254f45356dffa800,delivered,2018-06-05 18:22:13,2018-06-05 18:35:12,2018-06-12 08:16:00,2018-06-14 14:47:49,2018-06-29 00:00:00,af0644e81b5148bb5a03ee95fc94a45e,13218,jundiai,SP,1,credit_card,3,137.23,1,077599a82ee54960bc4f4c941b0d1359,900ba814c251a692506d7834c1218441,2018-06-13 18:31:29,125.02,12.21,beleza_saude,53.0,1140.0,3.0,1600.0,18.0,8.0,20.0,ffe556cda2b136b51ede6d5ce5559a53,5,Super recomendo,Produto chegou antes do prazo e com ótima qualidade. Atendeu todas as minhas expectativas.,2018-06-15 00:00:00,2018-06-15 19:18:50,2018-06,137.23,1,Medium
d8c637c43a0a5a1c7ee79aad5ae359a2,fbeb55dc0e4840f633885ce010e07a45,delivered,2018-07-08 11:38:41,2018-07-08 11:45:43,2018-07-11 07:43:00,2018-07-13 21:04:04,2018-07-20 00:00:00,f6467e3381d5edf74684b41ac432279e,9951,diadema,SP,1,credit_card,6,131.0,1,077599a82ee54960bc4f4c941b0d1359,900ba814c251a692506d7834c1218441,2018-07-11 11:45:43,118.44,12.56,beleza_saude,53.0,1140.0,3.0,1600.0,18.0,8.0,20.0,da12b976ff87792384caedae4c87cd59,5,SUPER RECOMENDO,"Mercadoria foi entregue bem antes do prazo, exatamente oque comprei, produto maravilhoso, atende minhas necessidade.
Estou muito feliz!",2018-07-14 00:00:00,2018-07-17 00:33:55,2018-07,131.0,1,Medium
443ddf06ec0f23c8bf94bccb583714e2,c8ab96590456234a5973445b7b25555d,delivered,2018-05-03 22:29:29,2018-05-03 22:52:43,2018-05-08 10:15:00,2018-05-10 16:24:57,2018-05-17 00:00:00,9b2831d500aaa0350abe4fd6a1279c95,13211,jundiai,SP,1,credit_card,6,137.23,1,077599a82ee54960bc4f4c941b0d1359,900ba814c251a692506d7834c1218441,2018-05-09 22:52:43,125.02,12.21,beleza_saude,53.0,1140.0,3.0,1600.0,18.0,8.0,20.0,3bea45b5d17d1e6a0efe17eac50bcc85,5,Excelente,Produto entregue dentro do prazo e conforme anunciado. Muito bom.,2018-05-11 00:00:00,2018-05-14 01:57:23,2018-05,137.23,1,Medium
2499ab8c0f7060efb2d80d1870716aeb,547509d91533b2cccf46afac69761fd0,delivered,2018-05-17 16:46:36,2018-05-18 00:55:23,2018-05-22 15:31:00,2018-06-08 15:12:28,2018-06-05 00:00:00,9d292e39c735566a5cb27b7c54dc94a7,30730,belo horizonte,MG,1,credit_card,1,148.48,1,077599a82ee54960bc4f4c941b0d1359,900ba814c251a692506d7834c1218441,2018-05-23 00:55:23,125.02,23.46,beleza_saude,53.0,1140.0,3.0,1600.0,18.0,8.0,20.0,7237be744859151c91b68ae7e5121d5c,3,Não recebi,P Correio ainda não me entregou o produto,2018-06-08 00:00:00,2018-06-08 05:24:24,2018-05,148.48,1,Medium
86bc68d61da741ce223415cef6a13799,f9941bc637d95827dfe89343c28f1275,delivered,2018-08-22 22:53:19,2018-08-22 23:05:18,2018-08-23 10:38:00,2018-08-28 20:56:43,2018-09-05 00:00:00,55eddae30967e5021ff7569f5b124e00,20785,rio de janeiro,RJ,1,credit_card,7,73.76,1,40cb7bb3d30559b9b6c4fb62bc837962,cca3071e3e9bb7d12640c9fbe2301306,2018-08-29 23:05:18,55.27,18.49,cama_mesa_banho,54.0,617.0,2.0,350.0,47.0,4.0,35.0,57e2e1fa98b55f90e0999a8620a3cf1f,5,super recomendo 01092018,produto de ótima qualidade!,2018-08-29 00:00:00,2018-09-01 14:35:06,2018-08,73.76,1,Low
b81909d99454a0227bc01cc241ef921a,ac58c7cb6aaceed8322a359c2c9e9596,delivered,2018-06-05 22:19:57,2018-06-07 02:55:02,2018-06-08 14:23:00,2018-06-14 18:21:58,2018-07-16 00:00:00,6f640589ab64054124349b003b610629,6172,osasco,SP,1,boleto,1,68.1,1,40cb7bb3d30559b9b6c4fb62bc837962,cca3071e3e9bb7d12640c9fbe2301306,2018-06-20 02:55:02,55.27,12.83,cama_mesa_banho,54.0,617.0,2.0,350.0,47.0,4.0,35.0,472bd820c924834c253b9309dadbd4ab,5,Tapete de Coroa,Amei o produto! Lindo como na foto!,2018-06-15 00:00:00,2018-06-15 22:42:48,2018-06,68.1,1,Low
91eef134a9dc65e566fde368f1772b93,fcb6ca3705483863533a701453895c07,delivered,2018-05-31 22:26:53,2018-05-31 22:50:31,2018-06-01 14:31:00,2018-06-02 18:52:35,2018-06-26 00:00:00,e8cf89d371ef673f688961c989efb877,8290,sao paulo,SP,1,credit_card,1,27.36,1,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,2018-06-10 22:50:31,19.49,7.87,esporte_lazer,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,5dfe0873bdf82b91598614728b95cdb0,4,Satisfeita,Recebi antes do prazo de entrega.,2018-06-03 00:00:00,2018-06-05 23:29:19,2018-05,27.36,1,Low
f0a3e1364c48c7c7f24a2282883d5c64,1e0a457fc59c18e16237e1fe1621d66c,delivered,2018-05-03 08:42:45,2018-05-03 09:12:19,2018-05-07 14:42:00,2018-05-11 23:05:09,2018-05-15 00:00:00,20b081c69d1a1c6d8914ac433eadb802,13214,jundiai,SP,1,credit_card,1,27.36,1,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,2018-05-09 09:12:19,19.49,7.87,esporte_lazer,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,f2f5526ff456298bf42954e427530236,5,Bom vendedor,Produto entregue no prazo e sem problemas.,2018-05-12 00:00:00,2018-05-13 09:12:38,2018-05,27.36,1,Low
8713d288ea779cd5feda7c95e80abc74,5e9abe14c8328be3e6f344d342137fae,delivered,2018-05-16 15:38:27,2018-05-18 04:54:24,2018-05-18 14:37:00,2018-05-23 13:48:39,2018-06-05 00:00:00,528f52f67842f571a75bbfad503fe198,17340,barra bonita,SP,1,boleto,1,32.28,1,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,2018-05-25 04:54:24,19.49,12.79,esporte_lazer,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,bae956748e8933913572b9819cdc5f9f,5,dez,Ótima,2018-05-24 00:00:00,2018-05-25 18:20:30,2018-05,32.28,1,Low
04064f81e71399939f72222d7c701c47,32f017b7a69559932809332f389cacb8,delivered,2018-05-03 11:00:41,2018-05-03 11:54:38,2018-05-07 14:46:00,2018-06-13 21:47:35,2018-05-23 00:00:00,71a80518a42749afd7b9d072618cc604,28625,nova friburgo,RJ,1,credit_card,3,37.72,1,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,2018-05-09 11:54:38,19.49,18.23,esporte_lazer,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,3116fd58abf10f2f081cee027f9f0de5,2,Estou no aguardo ,Estou no agurdo do meu produto,2018-05-25 00:00:00,2018-05-27 13:13:07,2018-05,37.72,1,Low
818961050c379d7725bfa37c6f6c40ce,312174cad7559a8fbbb3a196b96ea7fb,delivered,2018-04-04 16:35:52,2018-04-05 16:35:20,2018-04-07 01:22:19,2018-05-14 15:56:40,2018-05-11 00:00:00,59cd47f7d0957b3cf7860f25986cf4b5,21760,rio de janeiro,RJ,1,credit_card,3,37.72,1,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,2018-04-11 16:35:20,19.49,18.23,esporte_lazer,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,389c74864543c752ece2df3714bf36f4,1,Insatisfeitíssima ,"Sem comentários, não indico",2018-05-15 00:00:00,2018-05-15 19:57:04,2018-04,37.72,1,Low
c998e2a47c31a541308c5a5529a5984c,f54984aefe46119362bc6a5cefdd90e0,delivered,2018-06-29 01:02:55,2018-06-29 01:15:10,2018-06-29 14:47:00,2018-06-30 16:08:52,2018-07-17 00:00:00,b25e5a264626707883741c9cd9c00aa4,4205,sao paulo,SP,1,debit_card,1,27.37,1,727a46f0b58a9ef165af9f7ebcfebfa9,e9779976487b77c6d4ac45f75ec7afe9,2018-07-05 01:15:10,19.49,7.88,esporte_lazer,33.0,1440.0,3.0,200.0,19.0,19.0,19.0,f891cc1617a732ace4eff1122a98400f,4,Tudo certo,Preciso usar o produto por pelo menos 1 mês para avaliar melhor !,2018-07-01 00:00:00,2018-07-04 05:04:51,2018-06,27.37,1,Low
9e9d1406a904f8e28018211f22403b69,13045d129467e3098ff5b764fba0832c,delivered,2018-07-15 20:39:37,2018-07-16 20:30:37,2018-07-17 13:37:00,2018-07-24 17:38:27,2018-08-03 00:00:00,2c483e035da87ae2b8c9344e51484e9f,74672,goiania,GO,1,credit_card,8,214.77,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-07-18 20:30:37,139.0,75.77,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,0f765ccc916eceab8295d816603f3474,5,Gostei muito,"Rapido prático excelente ,foi minha prineira compra na internete e sinceramente tinha medo de ser lesado mas recomendo correu td de acordo com o combinado to muito satisfeito.",2018-07-25 00:00:00,2018-07-25 21:17:14,2018-07,214.77,1,Medium
9065442ba82e20a8ec900872056f9b35,c8fbd8d74cc5bd9a6c5caa16a55bd1db,delivered,2018-04-23 16:45:47,2018-04-24 18:01:17,2018-04-24 17:28:58,2018-05-09 21:41:42,2018-05-17 00:00:00,1a0807b660ceb8efc58902cb5900a232,45075,vitoria da conquista,BA,1,credit_card,1,201.75,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-04-27 17:30:55,179.0,22.75,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,f9c1b7406f11ddc58d43a63264cfc8d8,5,SUPER RECOMENDO,MUITO SATISFEITO,2018-05-10 00:00:00,2018-05-11 02:26:43,2018-04,201.75,1,Medium
d2553946a905ea785bc3d4910cb10c4e,ac9bef273ec4a960cc03143b79b411e4,delivered,2018-03-27 13:51:39,2018-03-27 14:07:56,2018-03-29 19:12:22,2018-05-12 00:16:34,2018-04-25 00:00:00,08d3756e1b19beafa1a4d80e797bb63f,91795,porto alegre,RS,1,credit_card,5,269.12,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-04-02 14:07:56,179.0,90.12,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,9ecb9b631ade18a0ff87f9a16e5bb395,1,Recebimento ,Nao recebi o produto ainda...2 meses.,2018-04-27 00:00:00,2018-04-29 17:09:49,2018-03,269.12,1,Medium
adf766a719fd52b485fa2127fa0dd9a7,aa62a16b10e3fb24ecdefd7e4dc3fa65,delivered,2018-06-24 14:37:17,2018-06-24 14:55:00,2018-06-25 12:09:00,2018-06-29 20:41:48,2018-07-20 00:00:00,6526a724d515750b89a291c3d0176923,25010,duque de caxias,RJ,1,credit_card,2,206.56,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-06-26 14:55:00,139.0,67.56,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,740e35bcf941e3a8d0d687bad6dd4c9e,5,Bem satisfeito,"Produto chegou bem antes do prazo,recomendo.",2018-06-30 00:00:00,2018-06-30 23:57:35,2018-06,206.56,1,Medium
911caddee9193485ecfacba64e139beb,a33988fde632872a5c5458823b9c2d01,delivered,2018-08-12 21:16:42,2018-08-12 21:30:50,2018-08-15 12:12:00,2018-08-23 18:53:44,2018-09-10 00:00:00,50bb522b463517d5cdcb4ce2ac2fc610,60711,fortaleza,CE,2,voucher,1,100.0,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-08-14 21:30:21,139.0,107.3,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,c0b831d6baa6bfdee5756feb69ba8792,4,Recomendo ,Muito bom,2018-08-24 00:00:00,2018-08-24 23:34:08,2018-08,246.3,1,Medium
911caddee9193485ecfacba64e139beb,a33988fde632872a5c5458823b9c2d01,delivered,2018-08-12 21:16:42,2018-08-12 21:30:50,2018-08-15 12:12:00,2018-08-23 18:53:44,2018-09-10 00:00:00,50bb522b463517d5cdcb4ce2ac2fc610,60711,fortaleza,CE,1,credit_card,5,146.3,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-08-14 21:30:21,139.0,107.3,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,c0b831d6baa6bfdee5756feb69ba8792,4,Recomendo ,Muito bom,2018-08-24 00:00:00,2018-08-24 23:34:08,2018-08,246.3,1,Medium
5ac2db22c3a1a5c7d59208f225e41fef,ddb4b59eafb402e9e5dcce9204b5aa21,delivered,2018-05-11 16:33:12,2018-05-11 16:59:55,2018-05-14 12:02:00,2018-06-23 19:58:32,2018-06-14 00:00:00,6d010016ac86b19d9b3a6829cd9e7f03,22770,rio de janeiro,RJ,1,credit_card,8,222.95,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-05-15 16:59:55,179.0,43.95,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,1d5b0d355b0eed9ffe42ac31b3a74beb,5,Produto não entregue,Produto não entregue.,2018-06-16 00:00:00,2018-06-16 15:26:32,2018-05,222.95,1,Medium
